Data,Open,High,Low,Close
8/11/2014,2333.64,2351.98,2329,2351.98
8/12/2014,2343.37,2351.61,2331.47,2349.48
8/13/2014,2355.74,2381.74,2345.65,2381.74
8/14/2014,2380.32,2415.76,2371.67,2415.76
8/18/2014,2415.31,2453.21,2413.91,2448.73
8/19/2014,2447.78,2456.01,2434.83,2447.99
8/20/2014,2441,2451.06,2437.94,2451.06
8/21/2014,2452.81,2459.8,2444.97,2449.87
8/22/2014,2451.55,2452.07,2432.18,2439.03
8/25/2014,2448.91,2453.14,2444.38,2449.8
8/26/2014,2448.8,2473.16,2446.11,2468.76
8/27/2014,2469.4,2479.74,2459.47,2467.29
8/28/2014,2459.68,2465.1,2406.61,2421.4
8/29/2014,2418.86,2431.16,2412.1,2416.97
9/1/2014,2426.98,2443.14,2424.54,2443.14
9/2/2014,2453.14,2463.1,2443.83,2463.1
9/3/2014,2456.29,2521.04,2453.13,2513.96
9/4/2014,2508.12,2545.59,2506.96,2538.15
9/5/2014,2534.14,2550.74,2522.84,2541.42
9/8/2014,2545.58,2559.94,2531.72,2551.47
9/9/2014,2540.34,2555.57,2535.23,2542.88
9/10/2014,2536.46,2543.63,2524.77,2536.44
9/11/2014,2536.01,2546.83,2501.58,2501.58
9/12/2014,2508.92,2512.24,2497.38,2497.38
9/15/2014,2470.5,2492.89,2470.08,2489.77
9/16/2014,2487.26,2506.08,2469.85,2498.48
9/17/2014,2509.74,2517.46,2505.08,2515.27
9/18/2014,2510.28,2514.66,2491.46,2503.16
9/19/2014,2508.65,2544.37,2505.9,2539.6
9/22/2014,2525.55,2536.81,2515.79,2515.79
9/23/2014,2520.76,2520.76,2485.29,2485.29
9/24/2014,2489.81,2500.2,2471.36,2475.05
9/25/2014,2484.22,2511.34,2464.75,2469.68
9/26/2014,2465.15,2489.28,2455.57,2484.02
9/29/2014,2489.39,2510.2,2460.65,2485.51
9/30/2014,2493.7,2508.43,2485.53,2500.29
10/1/2014,2490.44,2504.53,2461.32,2462.6
10/2/2014,2451.13,2451.13,2434.37,2434.37
10/3/2014,2447.55,2457.39,2444.06,2444.06
10/6/2014,2458.67,2470.12,2446.89,2446.89
10/7/2014,2445.08,2449.27,2432.68,2436.39
10/8/2014,2422.13,2429.26,2409.58,2410.88
10/9/2014,2433.19,2440.23,2423.27,2424.95
10/10/2014,2404.85,2415.2,2390.04,2392.62
10/13/2014,2393.2,2411.59,2391.54,2394.22
10/14/2014,2397.92,2406.78,2378.64,2402.9
10/15/2014,2412.23,2416.92,2364.77,2381.76
10/16/2014,2392.44,2393.34,2353.01,2382.72
10/17/2014,2386.72,2405.37,2383.76,2401.13
10/20/2014,2409.26,2410.96,2386.31,2386.61
10/21/2014,2382.3,2425.13,2379.45,2423.29
10/22/2014,2436.35,2436.98,2421.36,2429.1
10/23/2014,2421.51,2442.94,2416.87,2433.84
10/24/2014,2434.43,2446.49,2421.75,2426.2
10/27/2014,2443.39,2443.39,2423.5,2437.72
10/28/2014,2440.36,2456.73,2437.41,2456.73
10/29/2014,2460.9,2464.38,2440.31,2449.49
10/30/2014,2443.09,2451.22,2426.11,2441.71
10/31/2014,2462.75,2471.86,2458.88,2463.68
11/3/2014,2462.13,2464.8,2453.04,2462.51
11/4/2014,2452.62,2476.12,2452.62,2462.33
11/5/2014,2464.12,2475.69,2441.15,2441.56
11/6/2014,2442.9,2448.12,2427.87,2435.48
11/7/2014,2430.38,2437.66,2414.14,2417.45
11/10/2014,2419.73,2421.1,2404.54,2407.05
11/12/2014,2407.27,2420.28,2402.02,2402.02
11/13/2014,2407.25,2415.25,2390.21,2393.36
11/14/2014,2394.32,2419.82,2385.14,2418.4
11/17/2014,2413.56,2430.47,2412.16,2418.78
11/18/2014,2421.05,2432.16,2419.51,2431.23
11/19/2014,2432.9,2433.45,2414.25,2421.67
11/20/2014,2410.47,2413.09,2392.26,2396.52
11/21/2014,2400.95,2427.38,2400.42,2418.26
11/24/2014,2423.67,2438.34,2400.44,2410.65
11/25/2014,2411.95,2426.15,2398.94,2410.27
11/26/2014,2412.28,2425.2,2411.77,2420.66
11/27/2014,2421.24,2429.75,2420.71,2428.35
11/28/2014,2430.43,2432.64,2415.97,2416.93
12/1/2014,2404.3,2421.66,2402.78,2417.11
12/2/2014,2425.24,2447.93,2423.06,2446.32
12/3/2014,2447.12,2451.09,2441.12,2445.4
12/4/2014,2448.42,2460.39,2417.21,2417.21
12/5/2014,2427.19,2446.31,2426.34,2438.42
12/8/2014,2443.38,2448.37,2425.56,2431.89
12/9/2014,2420.69,2426.58,2391.86,2398.03
12/10/2014,2400.29,2407.16,2371.43,2371.43
12/11/2014,2373.7,2385.1,2363.61,2379.6
12/12/2014,2379.51,2380.26,2360,2360
12/15/2014,2359.66,2369.83,2321.57,2321.57
12/16/2014,2317.17,2319.7,2248.15,2271.27
12/17/2014,2269.56,2308.1,2264.74,2288.7
12/18/2014,2315.66,2331.83,2305.91,2330.83
12/19/2014,2332.84,2333.42,2299.26,2310.88
12/22/2014,2312.72,2327.31,2307.99,2321.83
12/23/2014,2317.66,2333.55,2317.51,2323.04
12/29/2014,2329.12,2332.01,2292.9,2302.59
12/30/2014,2312.26,2315.94,2292.41,2315.94
1/2/2015,2323.3,2323.93,2306.4,2309.39
1/5/2015,2304.64,2307.52,2264.75,2264.75
1/7/2015,2273.35,2320.4,2267.02,2307.46
1/8/2015,2317.92,2361.48,2317.92,2361.48
1/9/2015,2357.49,2360.31,2329.68,2337.21
1/12/2015,2336.38,2349.43,2317.18,2330.04
1/13/2015,2327.62,2376.33,2327.62,2367.65
1/14/2015,2349.17,2351.04,2324.22,2336.66
1/15/2015,2349.68,2353.28,2259.09,2265.21
1/16/2015,2254.33,2273.11,2225.93,2252.33
1/19/2015,2256.97,2265.61,2232.01,2255.12
1/20/2015,2265.71,2275.27,2242.42,2242.42
1/21/2015,2249.92,2287.86,2245.26,2287.86
1/22/2015,2292.99,2326.6,2292.74,2319.45
1/23/2015,2322.49,2334.65,2315.14,2319.59
1/26/2015,2305.3,2313.08,2292.12,2307.29
1/27/2015,2313.16,2332.78,2296.03,2309.86
1/28/2015,2318.69,2331.89,2296.26,2319.18
1/29/2015,2321.4,2346.48,2312.8,2340.77
1/30/2015,2345.43,2350.44,2335.2,2341
2/2/2015,2344.22,2350.55,2307.78,2330.14
2/3/2015,2333.87,2343.18,2316.67,2335.42
2/4/2015,2337,2341.68,2327.49,2341.68
2/5/2015,2337.47,2341.58,2324.81,2341.58
2/6/2015,2344.11,2356.42,2340.11,2354.47
2/9/2015,2347.74,2350.31,2331.72,2339.79
2/10/2015,2342.25,2351.08,2337.28,2340.12
2/11/2015,2345.33,2346.36,2321.56,2323.5
2/12/2015,2329.33,2343.94,2324.38,2338.37
2/13/2015,2344.81,2346.95,2335.86,2346.95
2/16/2015,2350.22,2366.45,2350.09,2362
2/17/2015,2360.91,2368.17,2351.81,2360.31
2/18/2015,2369.74,2371.42,2346.71,2346.71
2/19/2015,2351.85,2358.28,2342.45,2348.06
2/20/2015,2349.94,2355.73,2344.31,2348.94
2/23/2015,2359.47,2365.58,2354.46,2365.58
2/24/2015,2364.12,2366.27,2346.3,2363.61
2/25/2015,2366.87,2369.24,2350.07,2354.65
2/26/2015,2350.47,2361.01,2345.31,2361.01
2/27/2015,2361.45,2368.58,2355.17,2367.1
3/2/2015,2371.78,2373.03,2349.94,2358.25
3/3/2015,2354.2,2357.91,2323.09,2323.09
3/4/2015,2323.71,2343.5,2307.09,2338
3/5/2015,2346.01,2359.92,2346.01,2355.75
3/6/2015,2358.87,2361.73,2340.36,2345.93
3/9/2015,2341.26,2357.32,2337.28,2344.12
3/10/2015,2343.04,2347.52,2312.55,2312.96
3/11/2015,2317.97,2325.54,2309.01,2325.12
3/12/2015,2334.7,2336.81,2318.23,2329.81
3/13/2015,2329.03,2330.76,2297.37,2303.4
3/16/2015,2306.79,2317.87,2301.25,2311.04
3/17/2015,2315.57,2339.17,2311.04,2330.39
3/18/2015,2333.12,2348.91,2332.43,2344.36
3/19/2015,2352.78,2384.78,2352.78,2384.78
3/20/2015,2387.65,2411.05,2383.97,2407.7
3/23/2015,2410.35,2414.39,2393.51,2414.39
3/24/2015,2405.98,2414.78,2399.83,2412.32
3/25/2015,2408.49,2413.2,2395.02,2395.4
3/26/2015,2383.55,2388.93,2372.07,2376.39
3/27/2015,2379.49,2389.83,2373.18,2373.18
3/30/2015,2383.57,2400.3,2383.56,2396.44
3/31/2015,2394.45,2403.11,2384.93,2395.94
4/1/2015,2390.61,2401.28,2388.15,2392.7
4/2/2015,2394.37,2400.89,2388.5,2400.65
4/7/2015,2407.5,2431.6,2405.1,2420.78
4/8/2015,2422.16,2432.94,2419.01,2424.82
4/9/2015,2423.81,2441.89,2423.16,2441.89
4/10/2015,2443.83,2451.52,2434.95,2443.62
4/13/2015,2441.37,2444.53,2433.4,2442.47
4/14/2015,2441.59,2442.98,2424.39,2434.89
4/15/2015,2432.55,2475.59,2432.55,2475.33
4/16/2015,2476.35,2503.65,2476.35,2503.65
4/17/2015,2500.19,2512.67,2463.96,2463.96
4/20/2015,2468.91,2510.26,2468.91,2505.34
4/21/2015,2513.88,2528.43,2498.52,2509.5
4/22/2015,2510.36,2526.18,2500.87,2520.38
4/23/2015,2529.38,2534,2506.45,2522.78
4/24/2015,2524.02,2531.29,2508.31,2519.2
4/27/2015,2520.88,2558.58,2518.99,2549.4
4/28/2015,2547.24,2557.19,2539.8,2548.98
4/29/2015,2549.16,2556.4,2516.77,2521.57
4/30/2015,2518.69,2529.38,2508.27,2514.63
5/4/2015,2519.97,2536.86,2517.05,2523.09
5/5/2015,2523,2528.14,2499.51,2507.95
5/6/2015,2503.35,2526.5,2498.76,2524.54
5/7/2015,2522.86,2527.64,2495.31,2522.61
5/8/2015,2525.11,2555.79,2525.11,2546.78
5/11/2015,2546.05,2547.78,2535.1,2535.1
5/12/2015,2537.79,2542.65,2511.2,2542.65
5/13/2015,2537.11,2550.84,2533.78,2540.26
5/14/2015,2535.55,2536.72,2512.65,2513.58
5/15/2015,2515.54,2528.07,2511.79,2514.84
5/18/2015,2521.14,2534.16,2515.08,2523.59
5/19/2015,2525.73,2537.53,2522.17,2523.35
5/20/2015,2524.07,2524.07,2501.33,2521.07
5/21/2015,2518.85,2526.83,2508.8,2524.83
5/22/2015,2522.37,2523.43,2505.41,2516.76
5/25/2015,2501.45,2501.45,2462.61,2473.17
5/26/2015,2459.98,2470.04,2447.05,2448.81
5/27/2015,2451.44,2461.84,2439.99,2460.74
5/28/2015,2462.81,2463.12,2441.15,2441.15
5/29/2015,2442.55,2458.64,2437.81,2437.81
6/1/2015,2441.39,2449.64,2430.1,2437.09
6/2/2015,2437.04,2437.04,2405.78,2408.73
6/3/2015,2411.41,2415.52,2386.07,2388.93
6/5/2015,2387.28,2387.28,2361.62,2365.58
6/8/2015,2365.68,2375.28,2354.26,2354.26
6/9/2015,2356.16,2372.94,2338.65,2338.65
6/10/2015,2339.7,2388.16,2338.84,2384.49
6/11/2015,2387.95,2393.72,2377.41,2383.87
6/12/2015,2384.63,2384.63,2358.73,2358.73
6/15/2015,2353.17,2372.2,2346.76,2358.03
6/16/2015,2356.77,2363.14,2347.51,2356.77
6/17/2015,2357.51,2368.57,2316.85,2321.39
6/18/2015,2315.57,2335.94,2304.33,2334.36
6/19/2015,2328.66,2331.87,2299.35,2299.35
6/22/2015,2312.13,2352.58,2312.13,2350.09
6/23/2015,2355.85,2361.06,2341.26,2341.26
6/24/2015,2340.37,2352.56,2332.76,2348.97
6/25/2015,2345.61,2369.41,2344.59,2354.74
6/26/2015,2352.13,2352.73,2333.82,2333.82
6/29/2015,2285.5,2303.38,2246.47,2291.23
6/30/2015,2288.77,2325.34,2283.13,2317.84
7/1/2015,2320.06,2334.15,2293.03,2293.03
7/2/2015,2298.5,2307.9,2285.41,2294.37
7/3/2015,2295.87,2299.45,2264.91,2278.17
7/6/2015,2263.47,2279.27,2249,2272.09
7/7/2015,2272.83,2286.31,2218.25,2218.64
7/8/2015,2219.58,2229.92,2203.06,2216.39
7/9/2015,2219.76,2230.65,2210.14,2230.65
7/10/2015,2244.68,2279.19,2240.97,2270.84
7/13/2015,2275.22,2289.16,2263.44,2269
7/14/2015,2269.4,2270.06,2247.96,2259.98
7/15/2015,2262.78,2264.17,2240.78,2257.62
7/16/2015,2264.61,2298.54,2259.34,2298.54
7/17/2015,2300.1,2303.66,2281.13,2285.03
7/20/2015,2282.98,2288.47,2244.3,2244.63
7/21/2015,2249.27,2257.91,2228.47,2249.67
7/22/2015,2247.23,2247.23,2182.34,2185.83
7/23/2015,2175.41,2202.6,2170,2200.84
7/24/2015,2195.82,2208.43,2183.02,2187.67
7/27/2015,2190.8,2193.31,2158.69,2189.08
7/28/2015,2192.86,2209.13,2190.46,2194.24
7/29/2015,2200.4,2236.2,2192.17,2212.02
7/30/2015,2216.29,2224.3,2180.6,2188.92
7/31/2015,2193.59,2227.51,2184.81,2227.51
8/3/2015,2221.27,2231.97,2216.55,2230.28
8/4/2015,2228.64,2231.86,2216.04,2227.98
8/5/2015,2228.26,2258.62,2224.8,2258.62
8/6/2015,2241.44,2241.44,2188.54,2196.22
8/7/2015,2196.01,2211.09,2188.72,2196.78
8/10/2015,2203.61,2222.25,2197.04,2222.25
8/11/2015,2221.86,2237.35,2212.88,2219.57
8/12/2015,2217.08,2217.08,2182.62,2200.08
8/13/2015,2203.68,2226.91,2203.68,2224.74
8/14/2015,2224.61,2234.45,2193.79,2198.22
8/17/2015,2200.35,2205.62,2169.82,2174.11
8/18/2015,2171.63,2179.62,2160.07,2169.59
8/19/2015,2179.98,2194.79,2167.16,2192.14
8/20/2015,2189.96,2206.93,2183.58,2200.86
8/21/2015,2181.55,2196.2,2167.62,2179.73
8/24/2015,2139.45,2139.45,2014.69,2056.38
8/25/2015,2053.54,2112.09,2049.22,2070.56
8/26/2015,2054.43,2082.36,2046.62,2074.49
8/27/2015,2091.04,2118.29,2091.04,2117.83
8/28/2015,2126.23,2145.12,2108.53,2145.12
8/31/2015,2142.45,2163.71,2131.09,2163.71
9/1/2015,2149,2149,2111.2,2115.75
9/2/2015,2119.03,2124.52,2106.99,2107.58
9/3/2015,2115.73,2156.71,2115.73,2155.07
9/4/2015,2150.62,2153.7,2131.59,2146.47
9/7/2015,2154.74,2162.86,2132.36,2132.36
9/8/2015,2137.37,2153.52,2133.73,2135.15
9/9/2015,2153.54,2168.98,2142.53,2142.53
9/10/2015,2140.69,2184.96,2139.25,2184.96
9/11/2015,2185.48,2194.72,2178.8,2185.46
9/14/2015,2175.24,2183.71,2163.73,2183.05
9/15/2015,2182.07,2187.22,2170.87,2185.88
9/16/2015,2187.9,2192.36,2168.89,2181.8
9/17/2015,2179.71,2202.05,2177.94,2199.46
9/18/2015,2199.43,2199.43,2148.57,2168.19
9/21/2015,2166.54,2180.91,2162.07,2178.27
9/22/2015,2178.38,2181.98,2131.39,2137.88
9/23/2015,2128.39,2139.45,2102.51,2106.8
9/24/2015,2110.49,2120.15,2070.21,2082.95
9/25/2015,2093.29,2107.52,2087.66,2091.73
9/28/2015,2092.84,2097.68,2054.2,2059.41
9/29/2015,2031.63,2050.89,2008.92,2043
9/30/2015,2052.89,2067.06,2042.23,2066.37
10/1/2015,2074.84,2078.07,2043.05,2049.93
10/2/2015,2053.15,2061.12,2025.98,2036.32
10/5/2015,2046.23,2095.95,2046.23,2088.27
10/6/2015,2089.63,2109.58,2079.12,2102.87
10/7/2015,2106.04,2116.03,2092.35,2110.39
10/8/2015,2104,2131.35,2096.24,2126.48
10/9/2015,2129.49,2147.11,2129.03,2143.28
10/12/2015,2147.86,2152.93,2125.08,2133.56
10/13/2015,2129.58,2129.58,2108.16,2123.43
10/14/2015,2115.39,2136.06,2105.46,2118.97
10/15/2015,2125.36,2142,2125.36,2136.42
10/16/2015,2146.31,2152.37,2121.94,2121.94
10/19/2015,2124.66,2134.36,2107.63,2111.04
10/20/2015,2108.15,2119.62,2103.26,2116.81
10/21/2015,2119,2122.06,2100.66,2105.65
10/22/2015,2101.44,2116.42,2094.4,2106.27
10/23/2015,2108.45,2123.32,2103.2,2107.43
10/26/2015,2093.76,2125.08,2087.42,2110.74
10/27/2015,2108.5,2114.54,2099.7,2113.06
10/28/2015,2108.61,2108.61,2093.71,2105.63
10/29/2015,2098.37,2102.64,2054.34,2059.34
10/30/2015,2059.5,2064.57,2042.72,2060.03
11/2/2015,2061.56,2081.58,2055,2077.09
11/3/2015,2079.14,2083.74,2060.15,2061.38
11/4/2015,2063.18,2082.64,2052.25,2063.08
11/5/2015,2058.67,2063.97,2041.24,2041.24
11/6/2015,2040.32,2044.87,2015.31,2019.78
11/9/2015,2023.65,2028.66,1997.23,2012.97
11/10/2015,2012.57,2033.2,2004.7,2021.92
11/12/2015,2029.2,2036.53,2004.3,2013.67
11/13/2015,2006.62,2011.12,1977.99,1978.87
11/16/2015,1972.9,1984.91,1960.36,1971.43
11/17/2015,1973.98,2010.86,1973.98,2007.62
11/18/2015,2004.13,2026.35,1993.37,2023.98
11/19/2015,2033.94,2033.94,2005.91,2009.73
11/20/2015,2011.7,2025.06,2009.4,2021.99
11/23/2015,2018.63,2018.63,1959.84,1982.57
11/24/2015,1983.03,1984.11,1929.84,1943.99
11/25/2015,1947.12,1964.07,1934.58,1943.3
11/26/2015,1945.77,1964.64,1944.45,1963.89
11/27/2015,1962.26,1962.26,1931.3,1936.05
11/30/2015,1934.54,1943.86,1919.88,1925.72
12/1/2015,1930.2,1944.65,1918.39,1923.94
12/2/2015,1921.82,1924.12,1875.13,1886.5
12/3/2015,1884.46,1902.1,1862.52,1867.96
12/4/2015,1858.4,1868.24,1807.89,1868.24
12/7/2015,1870.57,1890.72,1863.06,1864.92
12/8/2015,1862.91,1877.22,1811.23,1814.88
12/9/2015,1816.59,1823.34,1769.6,1773.21
12/10/2015,1775.94,1810.02,1775.94,1798.86
12/11/2015,1811.51,1825.03,1755.66,1757.37
12/14/2015,1759.14,1769.51,1745.97,1754.74
12/15/2015,1757.73,1778.37,1757.42,1771.99
12/16/2015,1775.68,1811.64,1770.59,1803.68
12/17/2015,1808.52,1864.69,1808.52,1840.57
12/18/2015,1832.7,1869.75,1825.35,1858.87
12/21/2015,1854.45,1877.28,1851,1866.19
12/22/2015,1866.89,1876.86,1854.5,1873.78
12/23/2015,1880.5,1887.49,1873.16,1879.75
12/28/2015,1874.62,1881.95,1869.91,1876.33
12/29/2015,1879.39,1907.91,1879.39,1893.32
12/30/2015,1891.75,1899.6,1858.61,1859.15
1/4/2016,1832.4,1832.4,1799.78,1804.42
1/5/2016,1811.27,1819.82,1777,1792.01
1/7/2016,1763.59,1766.85,1739.78,1745.46
1/8/2016,1750.93,1758.19,1715.08,1725.14
1/11/2016,1721.38,1727.15,1698.68,1703.78
1/12/2016,1712.16,1756.44,1712.16,1750.51
1/13/2016,1758.21,1784.09,1756.88,1772.48
1/14/2016,1760.5,1776.96,1737.47,1776.96
1/15/2016,1766.35,1769.67,1734.87,1734.87
1/18/2016,1712.35,1725.11,1678.78,1679.22
1/19/2016,1694.97,1716.76,1692.52,1692.52
1/20/2016,1680.19,1711.54,1657.66,1674.57
1/21/2016,1682.42,1710.2,1657.43,1683.81
1/22/2016,1696.79,1730.1,1696.79,1727.22
1/25/2016,1730.44,1738.16,1716.86,1729.62
1/26/2016,1714.31,1728.32,1705.89,1713.36
1/27/2016,1710.66,1728.84,1710.66,1728.84
1/28/2016,1726.3,1764.45,1726.3,1755.39
1/29/2016,1763.09,1780.25,1756.04,1780.25
2/1/2016,1781.67,1781.67,1760.71,1777.54
2/2/2016,1776.26,1779.17,1730.19,1731.64
2/3/2016,1734.44,1750.02,1726.09,1739.08
2/4/2016,1748.87,1788.65,1748.87,1788.65
2/5/2016,1789.26,1805.25,1782.58,1790.87
2/8/2016,1790.32,1792.73,1759.2,1769.71
2/9/2016,1766.02,1774.76,1746.44,1767.45
2/10/2016,1772.4,1792.1,1760.99,1760.99
2/11/2016,1759.51,1766.82,1730.66,1758.93
2/12/2016,1758.1,1782.03,1757.28,1765.53
2/15/2016,1780.23,1798.25,1779.97,1787.98
2/16/2016,1788.14,1791.3,1765.47,1783.93
2/17/2016,1786.14,1847.95,1786.14,1847.95
2/18/2016,1847,1878.14,1841.81,1853.76
2/19/2016,1848.09,1852.98,1835.19,1841.06
2/22/2016,1849.6,1881.08,1849.6,1859.73
2/23/2016,1847.9,1862.13,1838.35,1844.96
2/24/2016,1844.44,1849.03,1814.33,1818.37
2/25/2016,1826.34,1844.88,1822.54,1838.17
2/26/2016,1845.08,1863.49,1841.55,1844.57
2/29/2016,1836.93,1837.34,1811.86,1824.08
3/1/2016,1826.93,1830.34,1796.24,1825.07
3/2/2016,1830.28,1841.9,1807.12,1825.15
3/3/2016,1828.14,1877.15,1823.13,1877.15
3/4/2016,1877.6,1882.83,1859.5,1873.51
3/7/2016,1874.03,1895.41,1868.64,1895.41
3/8/2016,1887.19,1895.33,1868.78,1876.49
3/9/2016,1875.09,1879.48,1864.88,1878.59
3/10/2016,1876.34,1907.36,1873.47,1887.31
3/11/2016,1892.86,1917.7,1892.86,1910.87
3/14/2016,1917.09,1928.37,1902.88,1913.83
3/15/2016,1909.88,1915.57,1899.85,1906.08
3/16/2016,1909.6,1916.39,1891.13,1905.69
3/17/2016,1907.65,1951.48,1907.65,1944.21
3/18/2016,1944.75,1962.89,1939.05,1961.97
3/21/2016,1951.9,1957.67,1939.5,1952.63
3/22/2016,1948.94,1962.98,1932.53,1962.98
3/23/2016,1959.07,1969.36,1926.23,1935.61
3/24/2016,1933.12,1936.19,1912.07,1936.19
3/29/2016,1939.41,1959.9,1939.41,1953.84
3/30/2016,1962.38,1999.93,1962.28,1999.93
3/31/2016,1982.94,1997.69,1976.64,1997.69
4/1/2016,1985.37,1986.04,1959.62,1973.24
4/4/2016,1970.39,1988.78,1962.47,1986.14
4/5/2016,1976.23,1976.23,1933.84,1933.84
4/6/2016,1939.74,1943.44,1911.1,1919.59
4/7/2016,1928.52,1936.31,1892.25,1905.1
4/8/2016,1911.93,1920.37,1901.55,1919.42
4/11/2016,1919.03,1932.79,1907.85,1914.22
4/12/2016,1915.38,1917.61,1891.76,1907.72
4/13/2016,1918.51,1947.49,1918.51,1944.36
4/14/2016,1941.15,1954.76,1935.69,1951.75
4/15/2016,1952.47,1952.8,1928.14,1939.95
4/18/2016,1932.52,1946.34,1919.54,1946.34
4/19/2016,1946.09,1969.91,1946.09,1964.84
4/20/2016,1963.66,1965.73,1949.13,1962.88
4/21/2016,1966.84,1973.01,1938.82,1950.38
4/22/2016,1949.6,1951.47,1928.02,1943.03
4/25/2016,1940.55,1940.55,1917.29,1925.34
4/26/2016,1925.44,1931.05,1911.12,1916.35
4/27/2016,1913.09,1921.03,1887.83,1892.48
4/28/2016,1885.19,1900.33,1875.46,1897.98
4/29/2016,1899.32,1899.32,1878.9,1896.64
5/2/2016,1898.93,1914.12,1890.59,1899.72
5/4/2016,1890.87,1893.4,1859.68,1865.25
5/5/2016,1865.17,1865.17,1836.01,1837.71
5/6/2016,1838.83,1860.42,1827.42,1852.71
5/9/2016,1859.84,1861.17,1845.74,1848.45
5/10/2016,1845.54,1854.26,1818.34,1825.17
5/11/2016,1823.5,1830.58,1814.43,1818.02
5/12/2016,1817.25,1837.1,1812.61,1816.09
5/13/2016,1812.82,1829.07,1807.73,1815.38
5/16/2016,1829.37,1861.37,1829.37,1853.78
5/17/2016,1859.85,1872.99,1845.88,1846.5
5/18/2016,1845.98,1853.37,1832.42,1841.84
5/19/2016,1844.07,1844.07,1796.24,1799.9
5/20/2016,1800.76,1815.41,1789.92,1806.38
5/23/2016,1805.88,1824.78,1796.31,1818.97
5/24/2016,1817.47,1836.71,1811.7,1831.15
5/25/2016,1837.25,1860.4,1837.25,1849.27
5/27/2016,1849.78,1856.87,1839.22,1839.22
5/30/2016,1840.91,1848.66,1830.39,1841.79
5/31/2016,1844.22,1853.41,1808.24,1808.24
6/1/2016,1809.97,1809.97,1753.86,1759.49
6/2/2016,1759.87,1773.76,1748.22,1762.28
6/3/2016,1760.19,1797.04,1759.44,1793.43
6/6/2016,1797.23,1806.95,1780.55,1797.27
6/7/2016,1799.46,1834.41,1799.46,1832.79
6/8/2016,1833.06,1852.85,1811.33,1843.85
6/9/2016,1842.55,1844.58,1811.8,1814.14
6/10/2016,1815.5,1816.92,1777.73,1782.02
6/13/2016,1770.85,1783.55,1756.42,1780.01
6/14/2016,1777.15,1777.15,1749.29,1762.61
6/15/2016,1766.96,1779.14,1762.91,1772.91
6/16/2016,1758.15,1758.15,1723.35,1733.48
6/17/2016,1739.54,1755.92,1739.54,1754.45
6/20/2016,1764.76,1798.82,1764.76,1793.83
6/21/2016,1775.08,1802.61,1767.87,1802.61
6/22/2016,1801.47,1824.42,1791.52,1823.03
6/23/2016,1820.28,1853.71,1814.28,1853.71
6/24/2016,1676.13,1770.02,1641.85,1769.67
6/27/2016,1759.88,1761.63,1732.19,1732.19
6/28/2016,1753.04,1762.69,1739.3,1751.81
6/29/2016,1756.86,1762.05,1743.01,1756.2
6/30/2016,1751.77,1755.82,1735.15,1750.69
7/1/2016,1756.47,1762.69,1730.44,1744.56
7/4/2016,1728.89,1735.41,1697.33,1724.5
7/5/2016,1722.62,1731.95,1715.95,1715.95
7/6/2016,1716.3,1717.4,1686.81,1689.92
7/7/2016,1697.51,1726.74,1697.51,1713.51
7/8/2016,1714.84,1723.86,1705.43,1705.43
7/11/2016,1719.81,1745.43,1719.81,1745.43
7/12/2016,1747.85,1763.54,1744.51,1754.38
7/13/2016,1747.31,1761.65,1736.2,1744.15
7/14/2016,1740.03,1746.53,1729.82,1745.34
7/15/2016,1746.76,1768.15,1743.03,1759.41
7/18/2016,1764.85,1792.32,1763.65,1788.12
7/19/2016,1787.4,1792.47,1774.74,1792.47
7/20/2016,1797.25,1800.65,1785.65,1800.41
7/21/2016,1800.15,1804.13,1791.87,1803.68
7/22/2016,1800.87,1800.87,1784.74,1792.97
7/25/2016,1798.64,1819.01,1798.64,1814.75
7/26/2016,1812.16,1812.48,1798.27,1803.96
7/27/2016,1800.65,1803.09,1786.66,1797.63
7/28/2016,1791.55,1797.62,1783.83,1788.51
7/29/2016,1792.92,1792.92,1756.72,1759.74
8/1/2016,1760.37,1773.96,1749.18,1762.12
8/2/2016,1777.79,1819.49,1775.63,1803.63
8/3/2016,1806.56,1810.12,1787.69,1790.09
8/4/2016,1791.12,1820.24,1791.12,1820.24
8/5/2016,1822.66,1828.79,1811.16,1825.45
8/8/2016,1828.23,1838.91,1826.49,1837.05
8/9/2016,1836.65,1850.53,1823.54,1847.15
8/10/2016,1845.78,1852.54,1838.78,1852.54
8/11/2016,1850.84,1864.93,1844.97,1864.7
8/12/2016,1863.79,1869.53,1854.84,1857.7
8/16/2016,1856.22,1856.76,1844.83,1846.86
8/17/2016,1847.28,1848.64,1821.22,1824.4
8/18/2016,1824.61,1830.47,1808.68,1821.01
8/19/2016,1824.95,1825.89,1797.51,1800.17
8/22/2016,1799.87,1811.69,1793.96,1800.34
8/23/2016,1793.48,1804.55,1779.58,1790.6
8/24/2016,1787.89,1792.4,1774.07,1786.32
8/25/2016,1788.99,1788.99,1773.67,1781.68
8/26/2016,1783.26,1784.47,1772.7,1775.9
8/29/2016,1772.66,1782.1,1770.56,1777.35
8/30/2016,1776.41,1802.87,1771.51,1798.23
8/31/2016,1797.35,1797.35,1788.79,1793.56
9/1/2016,1796.61,1803.95,1759.68,1761.68
9/2/2016,1760.27,1769.58,1753.65,1767.55
9/5/2016,1770.85,1794.5,1770.72,1788.02
9/6/2016,1792.02,1799.76,1774.73,1790.83
